timestamp,deviceId,STX,Length,ProtocolVersion,lineNumber,intervalTimeSet,amplifierX,amplifierY,amplifierZ,frequencyX,frequencyY,frequencyZ,degreeXAmount,degreeYAmount,degreeZAmount,AmountCH0,AmountCH1,AmountCH2,AmountCH3,AmountCH4,AmountCH5,AmountCH6,AmountCH7,initDegreeX,initDegreeY,initDegreeZ,initCrack,initCH1,initCH2,initCH3,initCH4,initCH5,initCH6,initCH7,InsideTemperature,InsideHumidity,OutsideTemperature,OutsideHumidity,Reserve,status_bits,batLevel,CRC,ETX,,,,,,,,,,,,,,,
2026-03-21 21:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.034,0.332,0.056,100,100,100,1.053,-1.77,90,2.686,2.3488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,39.4,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7569,#NAME?
2026-03-21 22:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.037,0.276,0.06,100,100,100,1.031,-1.748,90,2.6429,2.3378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,39.4,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7975,#NAME?
2026-03-21 23:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.034,0.276,0.056,100,100,100,1.165,-1.524,90,2.6467,2.3403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,39.2,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7083,#NAME?
2026-03-22 0:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.037,0.288,0.056,100,100,100,1.143,-1.434,90,2.6858,2.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,39.2,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7688,#NAME?
2026-03-22 1:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.037,0.317,0.049,100,100,100,1.12,-1.658,90,2.6392,2.3434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39.4,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7487,#NAME?
2026-03-22 2:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.03,0.325,0.052,100,100,100,0.964,-1.815,90,2.6487,2.3434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,39.7,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,8379,#NAME?
2026-03-22 3:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.034,0.325,0.06,100,100,100,1.008,-1.636,90,2.6876,2.3435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,39.6,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7659,#NAME?
2026-03-22 4:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.037,0.303,0.056,100,100,100,0.919,-1.815,90,2.6435,2.3423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,39.7,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7576,#NAME?
2026-03-22 5:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.034,0.31,0.052,100,100,100,0.807,-2.084,90,2.6837,2.3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,40,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7145,#NAME?
2026-03-22 6:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.037,0.291,0.049,100,100,100,0.874,-2.129,90,2.6889,2.3431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,40,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,6879,#NAME?
2026-03-22 7:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.034,0.303,0.056,100,100,100,0.807,-2.241,90,2.6391,2.3422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,40.3,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7454,#NAME?
2026-03-22 8:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.037,0.299,0.052,100,100,100,0.807,-2.308,90,2.6458,2.3497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,40.4,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7167,#NAME?
2026-03-22 9:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.037,0.299,0.049,100,100,100,0.515,-2.891,90,2.6847,2.3426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,41.1,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7238,#NAME?
2026-03-22 10:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.034,2.062,0.049,100,101,100,-0.045,-4.19,89.722,2.6274,2.3371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,42.8,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7544,#NAME?
2026-03-22 11:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.037,0.306,0.045,100,100,100,0.336,-3.473,89.946,2.6838,2.3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,42.3,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7425,#NAME?
2026-03-22 12:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.03,0.276,0.056,100,100,100,0.403,-3.339,89.991,2.6326,2.3385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,42.1,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7751,#NAME?
2026-03-22 13:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.037,0.303,0.052,100,100,100,0.515,-3.272,90,2.6443,2.3302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,41.7,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7492,#NAME?
2026-03-22 14:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.03,0.291,0.049,100,100,100,0.627,-3.092,90,2.6355,2.3247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,41.3,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7267,#NAME?
2026-03-22 15:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.03,0.205,0.045,100,100,100,0.695,-2.868,90,2.6374,2.3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,41,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",99.854,7588,#NAME?
2026-03-22 16:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.034,0.224,0.049,100,100,100,0.784,-2.667,90,2.6434,2.3383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,40.4,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7318,#NAME?
2026-03-22 17:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.037,0.303,0.049,100,100,100,0.852,-2.442,90,2.6294,2.3312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,39.7,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7700,#NAME?
2026-03-22 18:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.034,0.273,0.049,100,100,100,0.964,-2.218,90,2.6393,2.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,39.3,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7356,#NAME?
2026-03-22 19:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.026,0.31,0.056,100,100,100,1.076,-1.972,90,2.6829,2.3347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,38.7,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7779,#NAME?
2026-03-22 20:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.041,0.28,0.052,100,100,100,1.12,-1.748,90,2.6806,2.3392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,38.5,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,6693,#NAME?
2026-03-22 21:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.03,0.306,0.06,100,100,100,1.21,-1.501,90,2.6851,2.3361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,38.1,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7716,#NAME?
2026-03-22 22:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.037,0.317,0.056,100,100,100,1.21,-1.591,90,2.6476,2.3425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,38.1,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7534,#NAME?
2026-03-22 23:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.037,0.332,0.052,100,100,100,1.165,-1.591,90,2.64,2.3377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,38.1,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7036,#NAME?
2026-03-23 0:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.045,0.306,0.052,100,100,100,1.143,-1.636,90,2.6451,2.3461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,38.3,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,6740,#NAME?
2026-03-23 1:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.034,0.295,0.052,100,100,100,1.031,-1.636,90,2.6351,2.3465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,38.1,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7499,#NAME?
2026-03-23 2:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.037,2.039,0.049,100,101,100,1.188,-1.367,90,2.6419,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,37.8,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7368,#NAME?
2026-03-23 3:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.034,0.273,0.056,100,100,100,1.188,-1.434,90,2.6324,2.3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,37.9,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7110,#NAME?
2026-03-23 4:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.034,0.243,0.052,100,100,100,1.098,-1.569,90,2.6823,2.3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,38.1,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7653,#NAME?
2026-03-23 5:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.034,2.039,0.049,100,101,100,1.232,-1.3,90,2.6833,2.3497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,37.9,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7147,#NAME?
2026-03-23 6:00,HANT-ANSAN,-ST-,220,1.02,1220268004,60,0.034,2.42,0.071,100,101,100,1.21,-1.389,90,2.637,2.3457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,38.1,25,50,,"{""Channel_7_sensor"": 0"," ""Channel_6_sensor"": 0"," ""Channel_5_sensor"": 0"," ""Channel_4_sensor"": 0"," ""Channel_3_sensor"": 0"," ""Channel_2_sensor"": 0"," ""Channel_1_sensor"": 0"," ""Channel_0_sensor"": 0"," ""Outside_temperature_status"": 0"," ""Inside_temperature_status"": 0"," ""Tilt_sensor_status"": 0"," ""Data_event_type"": 0"," ""Displacement_status"": 0"," ""Deep_sleep"": 0"," ""Battery_status"": 0"," ""Power_type"": 0}",100,7401,#NAME?
